order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
O00459,C0265,P033,2024-09-21,4,15607,62428,Net Banking,Product_33,Sports,46502,44,Male,Pune,Budget,2024-07-27,-123580,101,10,787275,1,3,2,6,At Risk
O00460,C0181,P045,2024-09-03,4,52947,211788,UPI,Product_45,Home,11283,46,Female,Hyderabad,Regular,2024-06-05,166656,34,10,975176,2,3,3,8,Potential Loyal
O00461,C0257,P018,2024-04-27,4,11853,47412,UPI,Product_18,Home,43339,65,Female,Hyderabad,Regular,2024-11-22,-125944,13,11,716363,4,3,2,9,Potential Loyal
O00462,C0264,P083,2024-03-17,3,14861,44583,Card,Product_83,Fashion,23185,60,Female,Hyderabad,Budget,2024-03-20,-24972,28,5,387749,3,1,1,5,At Risk
O00463,C0081,P047,2024-03-01,5,48009,240045,Card,Product_47,Fashion,8117,65,Female,Hyderabad,Budget,2024-08-06,199460,33,9,1147144,3,2,4,9,Potential Loyal
O00464,C0213,P043,2024-12-11,1,32556,32556,Net Banking,Product_43,Sports,13748,63,Female,Pune,Regular,2024-08-29,18808,20,12,1188987,3,4,4,11,Loyal Customers
O00465,C0246,P027,2024-11-27,5,11567,57835,Net Banking,Product_27,Sports,24587,40,Male,Chennai,Premium,2024-11-13,-65100,17,20,2230764,4,5,5,14,Champions
O00466,C0012,P032,2024-10-20,1,9381,9381,Card,Product_32,Beauty,24985,36,Female,Hyderabad,Premium,2024-12-26,-15604,21,14,1343926,3,5,5,13,Champions
O00467,C0069,P081,2024-10-20,5,3568,17840,Card,Product_81,Fashion,25356,26,Female,Pune,Regular,2024-02-07,-108940,72,11,1100547,1,3,4,8,Potential Loyal
O00468,C0029,P022,2024-09-21,3,12798,38394,Net Banking,Product_22,Beauty,10967,51,Female,Hyderabad,Premium,2024-12-14,5493,27,8,332188,3,2,1,6,At Risk
O00469,C0307,P073,2024-12-04,1,58573,58573,Cash,Product_73,Fashion,8274,42,Female,Pune,Regular,2024-03-21,50299,13,18,1826916,4,5,5,14,Champions
O00470,C0485,P011,2024-11-06,2,30438,60876,Net Banking,Product_11,Electronics,16756,31,Male,Hyderabad,Regular,2024-10-14,27364,30,13,1255811,3,4,5,12,Loyal Customers
O00471,C0445,P062,2024-07-29,2,15376,30752,Card,Product_62,Electronics,23079,36,Female,Hyderabad,Regular,2024-05-07,-15406,42,16,1125387,2,5,4,11,Loyal Customers
O00472,C0407,P075,2024-12-03,2,41842,83684,Cash,Product_75,Fashion,35158,59,Female,Bangalore,Regular,2024-10-17,13368,28,6,380753,3,1,1,5,At Risk
O00473,C0086,P093,2024-11-01,3,30718,92154,UPI,Product_93,Electronics,16538,33,Male,Bangalore,Budget,2024-07-27,42540,30,15,1301325,3,5,5,13,Champions
O00474,C0118,P049,2024-02-25,4,9664,38656,UPI,Product_49,Electronics,32535,51,Female,Pune,Budget,2024-09-15,-91484,20,9,641543,3,2,2,7,Potential Loyal
O00475,C0104,P067,2024-08-02,5,45850,229250,Card,Product_67,Beauty,9375,53,Male,Mumbai,Regular,2024-12-06,182375,43,13,1363984,2,4,5,11,Loyal Customers
O00476,C0311,P013,2024-11-10,2,32186,64372,UPI,Product_13,Beauty,15935,46,Female,Pune,Budget,2024-08-14,32502,13,13,1238327,4,4,5,13,Champions
O00477,C0450,P069,2024-03-01,5,50308,251540,UPI,Product_69,Beauty,29895,40,Male,Delhi,Regular,2024-09-10,102065,70,9,1238439,1,2,5,8,Potential Loyal
O00478,C0247,P085,2024-10-03,2,40549,81098,UPI,Product_85,Electronics,48015,34,Male,Chennai,Premium,2024-11-17,-14932,42,11,756845,2,3,2,7,Potential Loyal
O00479,C0460,P100,2024-08-03,4,35212,140848,Cash,Product_100,Sports,21399,51,Female,Mumbai,Budget,2024-09-20,55252,20,7,377579,3,1,1,5,At Risk
O00480,C0448,P006,2024-04-27,5,29112,145560,Net Banking,Product_6,Sports,28529,49,Female,Pune,Premium,2024-02-16,2915,6,10,917772,5,3,3,11,Loyal Customers
O00481,C0405,P099,2024-10-28,4,23971,95884,UPI,Product_99,Sports,48440,28,Male,Mumbai,Budget,2024-12-13,-97876,36,14,1127306,2,5,4,11,Loyal Customers
O00482,C0218,P018,2024-04-29,3,32269,96807,UPI,Product_18,Home,43339,48,Female,Bangalore,Budget,2024-10-05,-33210,40,12,1398523,2,4,5,11,Loyal Customers
O00483,C0146,P077,2024-05-11,5,27781,138905,Card,Product_77,Electronics,727,42,Female,Chennai,Premium,2024-02-08,135270,101,11,1124813,1,3,4,8,Potential Loyal
O00484,C0003,P091,2024-09-24,1,38878,38878,UPI,Product_91,Sports,29757,61,Male,Hyderabad,Regular,2024-01-17,9121,61,12,856505,1,4,3,8,Potential Loyal
O00485,C0267,P001,2024-04-15,4,43896,175584,Cash,Product_1,Home,1423,46,Female,Mumbai,Regular,2024-02-20,169892,7,13,1532730,5,4,5,14,Champions
O00486,C0210,P047,2024-08-06,1,11143,11143,Cash,Product_47,Fashion,8117,53,Male,Hyderabad,Regular,2024-02-17,3026,2,10,374653,5,3,1,9,Potential Loyal
O00487,C0134,P069,2024-07-06,4,38006,152024,Cash,Product_69,Beauty,29895,60,Male,Delhi,Budget,2024-08-07,32444,28,10,1069511,3,3,4,10,Loyal Customers
O00488,C0349,P051,2024-10-09,2,28081,56162,Net Banking,Product_51,Beauty,4146,56,Male,Bangalore,Premium,2024-10-25,47870,19,11,626711,4,3,2,9,Potential Loyal
O00489,C0092,P048,2024-09-04,5,37366,186830,Cash,Product_48,Sports,47483,32,Male,Chennai,Premium,2024-07-23,-50585,17,18,1124281,4,5,4,13,Champions
O00490,C0158,P074,2024-12-27,3,51737,155211,Net Banking,Product_74,Beauty,35709,29,Female,Mumbai,Regular,2024-05-12,48084,4,10,934455,5,3,3,11,Loyal Customers
O00491,C0377,P018,2024-04-27,1,50008,50008,Net Banking,Product_18,Home,43339,64,Female,Delhi,Regular,2024-05-01,6669,55,8,747335,2,2,2,6,At Risk
O00492,C0401,P090,2024-04-19,2,7571,15142,Net Banking,Product_90,Electronics,39424,63,Female,Mumbai,Budget,2024-08-15,-63706,90,8,488442,1,2,1,4,At Risk
O00493,C0403,P044,2024-12-22,5,41240,206200,UPI,Product_44,Fashion,35670,57,Female,Bangalore,Budget,2024-01-30,27850,4,14,2003374,5,5,5,15,Champions
O00494,C0083,P050,2024-02-16,1,53715,53715,Card,Product_50,Beauty,33947,27,Male,Bangalore,Budget,2024-10-09,19768,24,13,867951,3,4,3,10,Loyal Customers
O00495,C0242,P077,2024-02-02,4,6776,27104,Cash,Product_77,Electronics,727,33,Female,Hyderabad,Regular,2024-10-21,24196,17,7,929104,4,1,3,8,Potential Loyal
O00496,C0114,P048,2024-01-20,1,40913,40913,Net Banking,Product_48,Sports,47483,63,Female,Pune,Regular,2024-05-04,-6570,0,16,1548440,5,5,5,15,Champions
O00497,C0477,P052,2024-09-23,5,44003,220015,Cash,Product_52,Sports,9147,59,Female,Hyderabad,Regular,2024-04-08,174280,0,16,2027695,5,5,5,15,Champions
O00498,C0365,P077,2024-03-30,1,51699,51699,Net Banking,Product_77,Electronics,727,50,Female,Mumbai,Premium,2024-11-05,50972,143,7,345920,1,1,1,3,At Risk
O00499,C0225,P002,2024-12-02,2,56742,113484,Cash,Product_2,Sports,19834,44,Male,Delhi,Regular,2024-05-15,73816,13,8,595770,4,2,1,7,Potential Loyal
O00500,C0100,P005,2024-09-21,5,34459,172295,Card,Product_5,Beauty,42359,61,Male,Bangalore,Regular,2024-02-05,-39500,34,10,1000498,2,3,4,9,Potential Loyal
O00501,C0315,P022,2024-05-02,1,24575,24575,UPI,Product_22,Beauty,10967,20,Male,Pune,Budget,2024-01-29,13608,34,8,444658,2,2,1,5,At Risk
O00502,C0500,P021,2024-07-23,1,19083,19083,Cash,Product_21,Home,31000,64,Female,Chennai,Regular,2024-04-05,-11917,37,9,551652,2,2,1,5,At Risk
O00503,C0343,P051,2024-04-12,4,39409,157636,UPI,Product_51,Beauty,4146,39,Male,Hyderabad,Budget,2024-03-29,141052,24,6,787128,3,1,2,6,At Risk
O00504,C0378,P091,2024-10-08,1,6909,6909,Cash,Product_91,Sports,29757,37,Male,Delhi,Premium,2024-08-02,-22848,6,15,1805378,5,5,5,15,Champions
O00505,C0372,P072,2024-06-26,5,23812,119060,Cash,Product_72,Home,9215,41,Male,Delhi,Regular,2024-02-20,72985,0,10,1505147,5,3,5,13,Champions
O00506,C0116,P078,2024-07-25,2,30803,61606,UPI,Product_78,Beauty,20053,29,Female,Delhi,Budget,2024-05-07,21500,29,11,1145851,3,3,4,10,Loyal Customers
O00507,C0134,P023,2024-02-24,4,34176,136704,UPI,Product_23,Sports,45462,60,Male,Delhi,Budget,2024-08-07,-45144,28,10,1069511,3,3,4,10,Loyal Customers
O00508,C0258,P038,2024-09-19,3,8668,26004,Cash,Product_38,Sports,29778,41,Male,Chennai,Premium,2024-08-29,-63330,9,19,1676819,4,5,5,14,Champions
O00509,C0449,P069,2024-12-21,5,17393,86965,Net Banking,Product_69,Beauty,29895,43,Female,Mumbai,Premium,2024-10-25,-62510,10,10,794091,4,3,2,9,Potential Loyal
O00510,C0495,P049,2024-05-04,5,32695,163475,Cash,Product_49,Electronics,32535,49,Male,Chennai,Regular,2024-01-20,800,11,11,865168,4,3,3,10,Loyal Customers
O00511,C0493,P100,2024-08-23,4,45668,182672,UPI,Product_100,Sports,21399,23,Male,Hyderabad,Budget,2024-01-20,97076,1,14,1248075,5,5,5,15,Champions
O00512,C0247,P015,2024-07-14,3,5427,16281,Card,Product_15,Home,22102,34,Male,Chennai,Premium,2024-11-17,-50025,42,11,756845,2,3,2,7,Potential Loyal
O00513,C0347,P090,2024-06-10,2,53439,106878,Net Banking,Product_90,Electronics,39424,21,Female,Delhi,Regular,2024-02-18,28030,23,7,453046,3,1,1,5,At Risk
O00514,C0490,P046,2024-01-05,5,36104,180520,Cash,Product_46,Beauty,34601,24,Male,Delhi,Budget,2024-03-21,7515,1,20,2035071,5,5,5,15,Champions
O00515,C0128,P037,2024-12-10,1,27144,27144,Cash,Product_37,Sports,5865,54,Female,Pune,Premium,2024-06-29,21279,21,10,711848,3,3,2,8,Potential Loyal
O00516,C0039,P071,2024-06-09,2,32231,64462,Cash,Product_71,Sports,45243,26,Female,Hyderabad,Premium,2024-05-15,-26024,54,6,441592,2,1,1,4,At Risk
O00517,C0112,P074,2024-12-15,3,12978,38934,Card,Product_74,Beauty,35709,20,Male,Pune,Budget,2024-02-07,-68193,4,11,1108279,5,3,4,12,Loyal Customers
O00518,C0256,P095,2024-05-03,2,16391,32782,Cash,Product_95,Sports,15857,34,Male,Pune,Regular,2024-12-10,1068,65,10,1077404,1,3,4,8,Potential Loyal
O00519,C0106,P030,2024-05-07,2,55718,111436,Cash,Product_30,Beauty,10539,43,Male,Bangalore,Regular,2024-04-17,90358,25,9,634778,3,2,2,7,Potential Loyal
O00520,C0080,P100,2024-02-10,1,8856,8856,Net Banking,Product_100,Sports,21399,39,Male,Chennai,Regular,2024-03-23,-12543,6,11,1007542,5,3,4,12,Loyal Customers
O00521,C0315,P001,2024-09-03,5,3769,18845,Cash,Product_1,Home,1423,20,Male,Pune,Budget,2024-01-29,11730,34,8,444658,2,2,1,5,At Risk
O00522,C0318,P041,2024-10-21,4,59859,239436,Cash,Product_41,Electronics,7853,49,Female,Mumbai,Premium,2024-07-13,208024,51,12,1543948,2,4,5,11,Loyal Customers
O00523,C0252,P024,2024-07-22,5,19367,96835,Card,Product_24,Home,46608,50,Female,Mumbai,Regular,2024-09-03,-136205,34,14,1530247,2,5,5,12,Loyal Customers
O00524,C0385,P074,2024-09-26,2,4548,9096,Net Banking,Product_74,Beauty,35709,58,Female,Bangalore,Regular,2024-01-09,-62322,96,10,811954,1,3,3,7,Potential Loyal
O00525,C0245,P070,2024-06-26,1,33930,33930,Net Banking,Product_70,Electronics,25118,56,Female,Bangalore,Premium,2024-11-06,8812,16,14,782396,4,5,2,11,Loyal Customers
O00526,C0441,P088,2024-03-02,2,30962,61924,Net Banking,Product_88,Fashion,16272,38,Female,Chennai,Regular,2024-07-23,29380,36,14,1784607,2,5,5,12,Loyal Customers
O00527,C0162,P089,2024-12-11,1,1774,1774,Card,Product_89,Electronics,4909,62,Female,Chennai,Budget,2024-09-08,-3135,20,10,760844,3,3,2,8,Potential Loyal
O00528,C0195,P075,2024-07-04,1,22327,22327,Cash,Product_75,Fashion,35158,45,Female,Hyderabad,Regular,2024-01-14,-12831,14,6,284309,4,1,1,6,At Risk
O00529,C0096,P071,2024-05-17,3,16541,49623,Net Banking,Product_71,Sports,45243,34,Male,Delhi,Budget,2024-08-10,-86106,20,11,1041023,3,3,4,10,Loyal Customers
O00530,C0491,P079,2024-04-04,3,24981,74943,Net Banking,Product_79,Sports,44638,44,Female,Pune,Budget,2024-04-12,-58971,72,15,1358011,1,5,5,11,Loyal Customers
O00531,C0218,P027,2024-07-09,4,46921,187684,Cash,Product_27,Sports,24587,48,Female,Bangalore,Budget,2024-10-05,89336,40,12,1398523,2,4,5,11,Loyal Customers
O00532,C0438,P052,2024-04-02,3,30538,91614,Card,Product_52,Sports,9147,43,Female,Pune,Premium,2024-12-18,64173,58,10,959189,1,3,3,7,Potential Loyal
O00533,C0295,P088,2024-02-21,2,54358,108716,Cash,Product_88,Fashion,16272,26,Male,Hyderabad,Budget,2024-10-14,76172,91,11,911331,1,3,3,7,Potential Loyal
O00534,C0412,P031,2024-07-14,5,29325,146625,Card,Product_31,Sports,49503,49,Female,Hyderabad,Premium,2024-05-14,-100890,22,12,1462042,3,4,5,12,Loyal Customers
O00535,C0075,P095,2024-01-05,2,31997,63994,Card,Product_95,Sports,15857,60,Male,Mumbai,Regular,2024-02-29,32280,17,6,355377,4,1,1,6,At Risk
O00536,C0216,P064,2024-11-18,2,59541,119082,Cash,Product_64,Beauty,5023,39,Female,Delhi,Regular,2024-06-01,109036,37,9,638955,2,2,2,6,At Risk
O00537,C0403,P063,2024-10-14,3,17447,52341,UPI,Product_63,Electronics,35965,57,Female,Bangalore,Budget,2024-01-30,-55554,4,14,2003374,5,5,5,15,Champions
O00538,C0204,P013,2024-04-20,2,4934,9868,Cash,Product_13,Beauty,15935,43,Male,Chennai,Budget,2024-08-24,-22002,17,14,742347,4,5,2,11,Loyal Customers
O00539,C0244,P081,2024-06-20,1,30481,30481,Cash,Product_81,Fashion,25356,35,Male,Hyderabad,Budget,2024-01-26,5125,4,9,814618,5,2,3,10,Loyal Customers
O00540,C0185,P047,2024-05-11,5,37535,187675,Cash,Product_47,Fashion,8117,28,Male,Pune,Regular,2024-12-18,147090,45,8,658782,2,2,2,6,At Risk
O00541,C0011,P053,2024-12-13,1,24009,24009,Card,Product_53,Beauty,27725,52,Male,Pune,Premium,2024-10-09,-3716,16,16,1855656,4,5,5,14,Champions
O00542,C0296,P074,2024-05-25,5,12438,62190,Cash,Product_74,Beauty,35709,39,Male,Pune,Regular,2024-12-06,-116355,15,14,787511,4,5,2,11,Loyal Customers
O00543,C0167,P087,2024-08-16,5,32948,164740,UPI,Product_87,Electronics,40799,35,Female,Bangalore,Premium,2024-03-02,-39255,104,9,712773,1,2,2,5,At Risk
O00544,C0196,P079,2024-11-19,3,31392,94176,Card,Product_79,Sports,44638,23,Male,Chennai,Budget,2024-10-27,-39738,42,10,975851,2,3,4,9,Potential Loyal
O00545,C0445,P022,2024-11-19,3,28644,85932,Net Banking,Product_22,Beauty,10967,36,Female,Hyderabad,Regular,2024-05-07,53031,42,16,1125387,2,5,4,11,Loyal Customers
O00546,C0435,P010,2024-06-24,1,11616,11616,Card,Product_10,Home,31790,59,Male,Hyderabad,Regular,2024-11-12,-20174,44,8,522867,2,2,1,5,At Risk
O00547,C0161,P041,2024-05-16,3,47558,142674,Net Banking,Product_41,Electronics,7853,33,Female,Pune,Budget,2024-05-03,119115,22,14,1582107,3,5,5,13,Champions
O00548,C0139,P057,2024-10-27,3,50014,150042,Net Banking,Product_57,Electronics,47900,21,Female,Mumbai,Budget,2024-02-05,6342,4,11,684113,5,3,2,10,Loyal Customers
O00549,C0212,P022,2024-01-12,2,56981,113962,Card,Product_22,Beauty,10967,27,Female,Chennai,Regular,2024-09-17,92028,90,7,780123,1,1,2,4,At Risk
O00550,C0373,P031,2024-12-24,3,49750,149250,UPI,Product_31,Sports,49503,63,Female,Mumbai,Premium,2024-01-20,741,7,9,969137,5,2,3,10,Loyal Customers
O00551,C0108,P022,2024-02-18,4,7750,31000,UPI,Product_22,Beauty,10967,61,Male,Hyderabad,Regular,2024-03-27,-12868,50,13,1198393,2,4,4,10,Loyal Customers
O00552,C0480,P061,2024-01-14,5,4527,22635,Net Banking,Product_61,Beauty,3468,63,Female,Bangalore,Regular,2024-06-27,5295,43,11,1036124,2,3,4,9,Potential Loyal
O00553,C0269,P098,2024-05-14,1,7811,7811,Card,Product_98,Fashion,19457,21,Female,Bangalore,Premium,2024-03-03,-11646,55,12,938039,2,4,3,9,Potential Loyal
O00554,C0044,P084,2024-04-27,4,21274,85096,Card,Product_84,Fashion,18564,55,Male,Hyderabad,Premium,2024-01-04,10840,84,10,1185868,1,3,4,8,Potential Loyal
O00555,C0378,P037,2024-03-05,4,42057,168228,Card,Product_37,Sports,5865,37,Male,Delhi,Premium,2024-08-02,144768,6,15,1805378,5,5,5,15,Champions
O00556,C0270,P022,2024-12-05,1,3303,3303,Cash,Product_22,Beauty,10967,47,Male,Chennai,Premium,2024-11-24,-7664,26,8,939164,3,2,3,8,Potential Loyal
O00557,C0441,P042,2024-10-03,4,31617,126468,Cash,Product_42,Sports,36390,38,Female,Chennai,Regular,2024-07-23,-19092,36,14,1784607,2,5,5,12,Loyal Customers
O00558,C0281,P057,2024-10-03,2,46719,93438,Card,Product_57,Electronics,47900,57,Male,Chennai,Budget,2024-09-23,-2362,51,10,635743,2,3,2,7,Potential Loyal
O00559,C0303,P077,2024-11-21,4,42356,169424,Net Banking,Product_77,Electronics,727,35,Male,Mumbai,Regular,2024-12-25,166516,19,7,692491,4,1,2,7,Potential Loyal
O00560,C0269,P082,2024-06-26,5,21293,106465,Net Banking,Product_82,Beauty,16720,21,Female,Bangalore,Premium,2024-03-03,22865,55,12,938039,2,4,3,9,Potential Loyal
O00561,C0277,P030,2024-06-06,1,29957,29957,Cash,Product_30,Beauty,10539,55,Female,Delhi,Premium,2024-05-15,19418,72,11,1027704,1,3,4,8,Potential Loyal
O00562,C0212,P034,2024-01-06,2,20894,41788,UPI,Product_34,Sports,31356,27,Female,Chennai,Regular,2024-09-17,-20924,90,7,780123,1,1,2,4,At Risk
O00563,C0268,P098,2024-05-26,2,23536,47072,Net Banking,Product_98,Fashion,19457,61,Female,Hyderabad,Budget,2024-07-02,8158,57,10,1050105,1,3,4,8,Potential Loyal
O00564,C0274,P002,2024-09-01,4,50510,202040,Cash,Product_2,Sports,19834,56,Male,Bangalore,Premium,2024-03-07,122704,14,8,864392,4,2,3,9,Potential Loyal
O00565,C0005,P099,2024-05-29,4,53295,213180,Card,Product_99,Sports,48440,56,Male,Hyderabad,Premium,2024-11-28,19420,108,7,724011,1,1,2,4,At Risk
O00566,C0408,P001,2024-04-06,5,25487,127435,Net Banking,Product_1,Home,1423,20,Male,Chennai,Regular,2024-07-08,120320,50,9,681046,2,2,2,6,At Risk
O00567,C0452,P072,2024-05-07,4,26870,107480,Card,Product_72,Home,9215,24,Female,Mumbai,Regular,2024-07-06,70620,153,5,560161,1,1,1,3,At Risk
O00568,C0367,P095,2024-07-12,4,55291,221164,Card,Product_95,Sports,15857,41,Male,Chennai,Budget,2024-03-04,157736,35,10,912579,2,3,3,8,Potential Loyal
O00569,C0135,P011,2024-05-02,4,41981,167924,Cash,Product_11,Electronics,16756,26,Female,Mumbai,Premium,2024-05-13,100900,23,13,1134672,3,4,4,11,Loyal Customers
O00570,C0146,P084,2024-05-17,5,54006,270030,Net Banking,Product_84,Fashion,18564,42,Female,Chennai,Premium,2024-02-08,177210,101,11,1124813,1,3,4,8,Potential Loyal
O00571,C0097,P009,2024-05-28,2,9953,19906,UPI,Product_9,Fashion,12609,40,Female,Pune,Budget,2024-09-18,-5312,42,12,992977,2,4,4,10,Loyal Customers
O00572,C0327,P059,2024-05-19,5,30672,153360,Net Banking,Product_59,Fashion,697,23,Female,Bangalore,Budget,2024-06-22,149875,60,8,946933,1,2,3,6,At Risk
O00573,C0097,P042,2024-01-26,1,10971,10971,UPI,Product_42,Sports,36390,40,Female,Pune,Budget,2024-09-18,-25419,42,12,992977,2,4,4,10,Loyal Customers
O00574,C0096,P014,2024-03-05,3,18641,55923,Net Banking,Product_14,Home,49898,34,Male,Delhi,Budget,2024-08-10,-93771,20,11,1041023,3,3,4,10,Loyal Customers
O00575,C0373,P002,2024-03-18,2,6911,13822,UPI,Product_2,Sports,19834,63,Female,Mumbai,Premium,2024-01-20,-25846,7,9,969137,5,2,3,10,Loyal Customers
O00576,C0253,P028,2024-06-08,3,28541,85623,Net Banking,Product_28,Fashion,14973,36,Female,Delhi,Regular,2024-02-08,40704,3,12,944683,5,4,3,12,Loyal Customers
O00577,C0191,P060,2024-02-11,1,22643,22643,Card,Product_60,Electronics,38400,21,Male,Bangalore,Budget,2024-10-18,-15757,8,13,1060325,5,4,4,13,Champions
O00578,C0029,P035,2024-10-05,4,5678,22712,Net Banking,Product_35,Fashion,44022,51,Female,Hyderabad,Premium,2024-12-14,-153376,27,8,332188,3,2,1,6,At Risk
O00579,C0093,P025,2024-07-14,3,54559,163677,UPI,Product_25,Electronics,45738,39,Female,Delhi,Regular,2024-06-28,26463,6,9,1417472,5,2,5,12,Loyal Customers
O00580,C0063,P099,2024-08-14,2,26218,52436,Card,Product_99,Sports,48440,48,Male,Delhi,Budget,2024-02-11,-44444,104,8,707795,1,2,2,5,At Risk
O00581,C0378,P005,2024-02-18,2,31201,62402,Card,Product_5,Beauty,42359,37,Male,Delhi,Premium,2024-08-02,-22316,6,15,1805378,5,5,5,15,Champions
O00582,C0243,P050,2024-03-22,3,22172,66516,UPI,Product_50,Beauty,33947,36,Female,Delhi,Budget,2024-07-21,-35325,10,17,1777229,4,5,5,14,Champions
O00583,C0382,P071,2024-05-09,5,9004,45020,Net Banking,Product_71,Sports,45243,57,Female,Mumbai,Budget,2024-08-01,-181195,130,8,644983,1,2,2,5,At Risk
O00584,C0327,P039,2024-01-27,2,24620,49240,Card,Product_39,Home,46622,23,Female,Bangalore,Budget,2024-06-22,-44004,60,8,946933,1,2,3,6,At Risk
O00585,C0499,P015,2024-08-10,2,42478,84956,Cash,Product_15,Home,22102,35,Male,Delhi,Regular,2024-03-24,40752,14,13,948873,4,4,3,11,Loyal Customers
O00586,C0008,P022,2024-03-02,3,39318,117954,Net Banking,Product_22,Beauty,10967,39,Female,Mumbai,Premium,2024-06-21,85053,27,14,1245311,3,5,5,13,Champions
O00587,C0405,P032,2024-10-24,1,3752,3752,Net Banking,Product_32,Beauty,24985,28,Male,Mumbai,Budget,2024-12-13,-21233,36,14,1127306,2,5,4,11,Loyal Customers
O00588,C0353,P077,2024-02-15,2,25339,50678,Card,Product_77,Electronics,727,39,Male,Chennai,Budget,2024-12-16,49224,31,10,822196,3,3,3,9,Potential Loyal
O00589,C0081,P064,2024-11-12,1,45954,45954,Cash,Product_64,Beauty,5023,65,Female,Hyderabad,Budget,2024-08-06,40931,33,9,1147144,3,2,4,9,Potential Loyal
O00590,C0477,P098,2024-07-01,1,4917,4917,Card,Product_98,Fashion,19457,59,Female,Hyderabad,Regular,2024-04-08,-14540,0,16,2027695,5,5,5,15,Champions
O00591,C0360,P069,2024-09-06,1,9246,9246,Card,Product_69,Beauty,29895,62,Male,Chennai,Regular,2024-01-23,-20649,1,13,706134,5,4,2,11,Loyal Customers
O00592,C0163,P072,2024-08-12,3,53790,161370,Card,Product_72,Home,9215,46,Male,Delhi,Regular,2024-04-23,133725,29,11,1158959,3,3,4,10,Loyal Customers
O00593,C0011,P089,2024-03-09,4,24472,97888,Cash,Product_89,Electronics,4909,52,Male,Pune,Premium,2024-10-09,78252,16,16,1855656,4,5,5,14,Champions
O00594,C0461,P006,2024-08-12,4,47309,189236,Cash,Product_6,Sports,28529,26,Female,Hyderabad,Regular,2024-03-24,75120,24,13,1261204,3,4,5,12,Loyal Customers
O00595,C0278,P090,2024-10-17,4,13437,53748,Card,Product_90,Electronics,39424,21,Male,Chennai,Regular,2024-09-26,-103948,27,12,1098435,3,4,4,11,Loyal Customers
O00596,C0279,P045,2024-08-27,3,48998,146994,Cash,Product_45,Home,11283,25,Male,Pune,Regular,2024-07-04,113145,15,7,563225,4,1,1,6,At Risk
O00597,C0445,P077,2024-02-05,5,11508,57540,Card,Product_77,Electronics,727,36,Female,Hyderabad,Regular,2024-05-07,53905,42,16,1125387,2,5,4,11,Loyal Customers
O00598,C0231,P038,2024-07-06,3,36494,109482,Net Banking,Product_38,Sports,29778,46,Male,Chennai,Regular,2024-01-15,20148,3,13,1395946,5,4,5,14,Champions
O00599,C0001,P100,2024-04-04,5,25840,129200,UPI,Product_100,Sports,21399,58,Male,Delhi,Budget,2024-05-20,22205,123,6,557684,1,1,1,3,At Risk
O00600,C0318,P047,2024-06-13,5,16649,83245,UPI,Product_47,Fashion,8117,49,Female,Mumbai,Premium,2024-07-13,42660,51,12,1543948,2,4,5,11,Loyal Customers
O00601,C0338,P069,2024-09-25,4,13443,53772,Net Banking,Product_69,Beauty,29895,20,Male,Bangalore,Regular,2024-02-09,-65808,7,11,1513414,5,3,5,13,Champions
O00602,C0393,P071,2024-05-24,2,41176,82352,Cash,Product_71,Sports,45243,52,Female,Bangalore,Premium,2024-11-27,-8134,2,15,1572961,5,5,5,15,Champions
O00603,C0210,P083,2024-02-19,3,8239,24717,UPI,Product_83,Fashion,23185,53,Male,Hyderabad,Regular,2024-02-17,-44838,2,10,374653,5,3,1,9,Potential Loyal
