order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,profit,payment_method
O01484,C0037,P068,2024-12-22,3,19505,58515,-16605,Card
O01485,C0359,P071,2024-03-08,4,7377,29508,-151464,Cash
O01486,C0386,P075,2024-12-29,1,56693,56693,21535,Cash
O01487,C0235,P084,2024-03-11,2,38824,77648,40520,Net Banking
O01488,C0357,P062,2024-03-15,3,59800,179400,110163,Card
O01489,C0112,P096,2024-11-29,2,49189,98378,68902,UPI
O01490,C0186,P093,2024-12-13,5,7681,38405,-44285,Card
O01491,C0193,P055,2024-02-19,2,4691,9382,-64860,Cash
O01492,C0499,P061,2024-03-01,2,4438,8876,1940,Cash
O01493,C0304,P056,2024-07-25,2,42089,84178,-5002,Card
O01494,C0018,P016,2024-09-07,2,26994,53988,-23356,Cash
O01495,C0353,P077,2024-07-11,2,43781,87562,86108,UPI
O01496,C0399,P060,2024-11-19,4,19036,76144,-77456,Net Banking
O01497,C0189,P002,2024-02-12,1,8643,8643,-11191,UPI
O01498,C0251,P083,2024-01-12,5,15741,78705,-37220,Net Banking
O01499,C0141,P089,2024-10-30,1,53058,53058,48149,Card
O01500,C0197,P062,2024-10-19,4,20553,82212,-10104,Card
O01501,C0051,P042,2024-10-02,1,47777,47777,11387,Card
O01502,C0208,P090,2024-10-11,1,26807,26807,-12617,Net Banking
O01503,C0033,P067,2024-12-31,5,36322,181610,134735,UPI
O01504,C0386,P097,2024-03-01,2,44160,88320,68954,Card
O01505,C0442,P077,2024-10-11,2,1348,2696,1242,Net Banking
O01506,C0410,P041,2024-03-06,1,3565,3565,-4288,Card
O01507,C0335,P021,2024-05-11,1,37863,37863,6863,UPI
O01508,C0044,P016,2024-07-05,5,20567,102835,-90525,Card
O01509,C0217,P085,2024-06-02,1,17275,17275,-30740,UPI
O01510,C0485,P067,2024-09-30,3,44198,132594,104469,Net Banking
O01511,C0072,P074,2024-06-09,4,46554,186216,43380,Cash
O01512,C0311,P069,2024-12-18,5,14752,73760,-75715,UPI
O01513,C0340,P006,2024-04-06,2,3407,6814,-50244,Card
O01514,C0154,P028,2024-10-09,2,40462,80924,50978,Card
O01515,C0303,P046,2024-11-14,3,9420,28260,-75543,Net Banking
O01516,C0039,P071,2024-07-14,3,18083,54249,-81480,Card
O01517,C0205,P059,2024-12-12,1,17657,17657,16960,Net Banking
O01518,C0482,P089,2024-04-14,2,36121,72242,62424,UPI
O01519,C0323,P094,2024-12-22,3,42492,127476,46890,Card
O01520,C0366,P048,2024-11-27,5,44077,220385,-17030,Card
O01521,C0215,P020,2024-08-10,3,52628,157884,144171,Net Banking
O01522,C0014,P078,2024-05-18,2,6080,12160,-27946,UPI
O01523,C0273,P015,2024-02-03,5,27658,138290,27780,Cash
O01524,C0328,P012,2024-05-19,3,22857,68571,15801,Card
O01525,C0445,P029,2024-02-20,3,1646,4938,-22821,Net Banking
O01526,C0497,P029,2024-03-04,4,7881,31524,-5488,Card
O01527,C0270,P094,2024-09-07,3,39589,118767,38181,UPI
O01528,C0271,P045,2024-05-24,5,57714,288570,232155,Cash
O01529,C0312,P013,2024-06-11,1,12190,12190,-3745,Net Banking
O01530,C0093,P045,2024-10-31,5,37154,185770,129355,Net Banking
O01531,C0245,P076,2024-01-05,2,17977,35954,-60446,Card
O01532,C0337,P017,2024-10-17,2,25825,51650,49152,Cash
O01533,C0028,P093,2024-05-07,3,47366,142098,92484,Net Banking
O01534,C0362,P059,2024-06-30,2,29767,59534,58140,Net Banking
O01535,C0258,P037,2024-09-23,3,29034,87102,69507,Card
O01536,C0157,P082,2024-07-27,1,21031,21031,4311,Cash
O01537,C0433,P012,2024-05-02,1,6026,6026,-11564,UPI
O01538,C0085,P074,2024-05-26,1,6543,6543,-29166,Net Banking
O01539,C0414,P002,2024-09-17,4,45370,181480,102144,Card
O01540,C0246,P064,2024-12-12,5,45900,229500,204385,UPI
O01541,C0208,P002,2024-01-04,5,13463,67315,-31855,Net Banking
O01542,C0360,P069,2024-12-04,3,17005,51015,-38670,UPI
O01543,C0311,P058,2024-09-25,2,45205,90410,37514,Card
O01544,C0090,P010,2024-03-09,3,56011,168033,72663,Cash
O01545,C0488,P007,2024-07-13,4,33473,133892,45928,Card
O01546,C0192,P015,2024-05-07,3,45503,136509,70203,UPI
O01547,C0149,P039,2024-05-15,4,20237,80948,-105540,Card
O01548,C0002,P095,2024-04-21,5,26796,133980,54695,Cash
O01549,C0476,P083,2024-01-19,5,55114,275570,159645,Net Banking
O01550,C0457,P080,2024-07-01,4,4768,19072,-94108,UPI
O01551,C0316,P059,2024-06-30,3,20552,61656,59565,UPI
O01552,C0003,P045,2024-06-30,2,27349,54698,32132,UPI
O01553,C0052,P056,2024-02-13,4,13946,55784,-122576,Card
O01554,C0211,P016,2024-03-20,4,1452,5808,-148880,Cash
O01555,C0116,P061,2024-06-02,4,25530,102120,88248,Cash
O01556,C0220,P024,2024-05-17,5,54185,270925,37885,UPI
O01557,C0225,P085,2024-03-12,4,11605,46420,-145640,Cash
O01558,C0383,P056,2024-12-29,1,24542,24542,-20048,Card
O01559,C0057,P025,2024-03-09,3,3638,10914,-126300,Net Banking
O01560,C0216,P096,2024-03-23,3,3071,9213,-35001,Card
O01561,C0486,P062,2024-08-03,3,8785,26355,-42882,Net Banking
O01562,C0282,P064,2024-07-23,2,22291,44582,34536,Net Banking
O01563,C0068,P015,2024-01-11,1,52951,52951,30849,Card
O01564,C0080,P045,2024-12-16,5,1894,9470,-46945,Card
O01565,C0027,P087,2024-11-01,3,29158,87474,-34923,UPI
O01566,C0223,P062,2024-09-05,3,19495,58485,-10752,UPI
O01567,C0390,P055,2024-03-19,2,41475,82950,8708,Card
O01568,C0128,P036,2024-05-14,1,57634,57634,40917,Card
O01569,C0342,P055,2024-12-27,2,32057,64114,-10128,UPI
O01570,C0359,P094,2024-04-02,5,41049,205245,70935,Card
O01571,C0438,P076,2024-03-02,2,16032,32064,-64336,Card
O01572,C0206,P005,2024-03-15,3,13594,40782,-86295,Net Banking
O01573,C0010,P079,2024-01-27,2,6959,13918,-75358,Net Banking
O01574,C0209,P068,2024-11-20,3,46885,140655,65535,Card
O01575,C0114,P044,2024-02-01,4,32404,129616,-13064,Net Banking
O01576,C0330,P007,2024-05-17,3,8212,24636,-41337,Cash
O01577,C0144,P045,2024-06-12,4,17185,68740,23608,UPI
O01578,C0094,P006,2024-12-04,1,4416,4416,-24113,Cash
O01579,C0109,P037,2024-11-06,4,19360,77440,53980,UPI
O01580,C0221,P024,2024-07-05,3,33196,99588,-40236,Cash
O01581,C0156,P015,2024-01-07,1,44840,44840,22738,Card
O01582,C0170,P047,2024-10-28,3,49688,149064,124713,Cash
O01583,C0122,P084,2024-10-26,3,14764,44292,-11400,Net Banking
O01584,C0045,P014,2024-11-04,2,42258,84516,-15280,UPI
O01585,C0022,P076,2024-12-26,2,13643,27286,-69114,Net Banking
O01586,C0474,P013,2024-11-12,1,36820,36820,20885,Cash
O01587,C0155,P093,2024-04-13,4,50872,203488,137336,Card
O01588,C0023,P017,2024-10-08,2,28407,56814,54316,Cash
O01589,C0457,P098,2024-07-06,5,23763,118815,21530,Net Banking
O01590,C0323,P092,2024-02-04,1,29581,29581,-14960,Net Banking
O01591,C0215,P068,2024-01-12,5,52831,264155,138955,Card
O01592,C0307,P036,2024-01-24,2,19982,39964,6530,UPI
O01593,C0407,P089,2024-07-22,2,49543,99086,89268,Net Banking
O01594,C0351,P069,2024-03-25,5,5914,29570,-119905,Net Banking
O01595,C0385,P066,2024-07-18,4,37863,151452,42272,Net Banking
O01596,C0311,P035,2024-01-02,2,13062,26124,-61920,Card
O01597,C0293,P028,2024-01-05,5,46660,233300,158435,Net Banking
O01598,C0258,P091,2024-06-04,5,17962,89810,-58975,Card
O01599,C0152,P091,2024-03-01,3,37185,111555,22284,Card
O01600,C0115,P006,2024-05-29,5,16611,83055,-59590,UPI
O01601,C0328,P019,2024-05-18,3,9714,29142,-108561,UPI
O01602,C0329,P032,2024-02-29,2,36035,72070,22100,UPI
O01603,C0333,P045,2024-06-15,5,25190,125950,69535,UPI
O01604,C0485,P091,2024-03-09,5,18304,91520,-57265,Net Banking
O01605,C0460,P079,2024-01-30,3,22275,66825,-67089,UPI
O01606,C0422,P046,2024-05-23,2,48872,97744,28542,Card
O01607,C0132,P003,2024-10-25,5,44077,220385,-3100,UPI
O01608,C0370,P096,2024-05-11,4,43849,175396,116444,Card
O01609,C0419,P057,2024-05-17,2,22250,44500,-51300,Card
O01610,C0298,P081,2024-08-16,4,11200,44800,-56624,Card
O01611,C0374,P093,2024-03-16,4,25159,100636,34484,Net Banking
O01612,C0048,P064,2024-04-04,2,31106,62212,52166,Card
O01613,C0097,P073,2024-04-02,4,48807,195228,162132,Cash
O01614,C0011,P040,2024-03-31,2,59015,118030,106794,Net Banking
O01615,C0352,P078,2024-03-14,2,5551,11102,-29004,UPI
O01616,C0219,P032,2024-07-25,4,43278,173112,73172,UPI
O01617,C0371,P068,2024-01-07,2,48629,97258,47178,UPI
O01618,C0194,P050,2024-01-07,1,8211,8211,-25736,UPI
O01619,C0068,P032,2024-03-14,1,18541,18541,-6444,UPI
O01620,C0406,P002,2024-06-22,1,36544,36544,16710,UPI
O01621,C0104,P018,2024-10-15,4,50785,203140,29784,Net Banking
O01622,C0418,P021,2024-09-02,3,22741,68223,-24777,Card
O01623,C0125,P008,2024-05-16,5,46353,231765,97920,UPI
O01624,C0011,P006,2024-05-31,1,36693,36693,8164,UPI
O01625,C0262,P054,2024-04-24,2,1079,2158,-72754,UPI
O01626,C0117,P055,2024-06-29,4,10658,42632,-105852,Cash
O01627,C0116,P088,2024-02-27,4,46007,184028,118940,Net Banking
O01628,C0087,P015,2024-05-24,2,7667,15334,-28870,Cash
O01629,C0040,P079,2024-07-03,3,8756,26268,-107646,UPI
O01630,C0459,P006,2024-04-01,5,10902,54510,-88135,Net Banking
O01631,C0272,P043,2024-12-13,5,12885,64425,-4315,Net Banking
O01632,C0077,P086,2024-05-26,3,41944,125832,117999,Cash
O01633,C0449,P014,2024-12-04,3,33718,101154,-48540,Cash
O01634,C0478,P034,2024-01-02,1,52698,52698,21342,Card
O01635,C0399,P084,2024-03-16,2,21988,43976,6848,Net Banking
O01636,C0229,P093,2024-02-04,4,54388,217552,151400,UPI
O01637,C0296,P055,2024-02-16,3,10480,31440,-79923,Cash
O01638,C0066,P024,2024-06-12,4,24108,96432,-90000,Net Banking
O01639,C0218,P062,2024-11-21,4,40435,161740,69424,Cash
O01640,C0071,P084,2024-08-02,2,26112,52224,15096,Net Banking
O01641,C0276,P069,2024-10-01,4,35896,143584,24004,Card
O01642,C0197,P011,2024-08-03,5,47853,239265,155485,Card
O01643,C0360,P012,2024-01-02,2,24704,49408,14228,Card
O01644,C0436,P003,2024-08-30,3,37593,112779,-21312,Card
O01645,C0472,P015,2024-07-03,1,23894,23894,1792,Card
O01646,C0151,P059,2024-10-09,2,55739,111478,110084,Net Banking
O01647,C0125,P027,2024-03-11,2,4661,9322,-39852,UPI
O01648,C0493,P090,2024-01-14,2,25737,51474,-27374,Net Banking
O01649,C0191,P007,2024-10-24,1,44433,44433,22442,UPI
O01650,C0245,P077,2024-03-16,2,2978,5956,4502,Cash
O01651,C0073,P011,2024-01-07,2,6050,12100,-21412,Net Banking
O01652,C0077,P098,2024-03-12,2,31786,63572,24658,Cash
O01653,C0241,P053,2024-11-26,3,30096,90288,7113,UPI
O01654,C0147,P015,2024-11-24,2,4932,9864,-34340,UPI
O01655,C0310,P097,2024-03-23,2,33983,67966,48600,UPI
O01656,C0203,P055,2024-12-30,4,37317,149268,784,Cash
O01657,C0471,P074,2024-12-29,5,21056,105280,-73265,Card
O01658,C0217,P021,2024-09-24,3,7025,21075,-71925,Net Banking
O01659,C0487,P017,2024-11-12,2,27240,54480,51982,UPI
O01660,C0113,P051,2024-10-13,2,54903,109806,101514,UPI
O01661,C0419,P089,2024-06-09,4,32287,129148,109512,Net Banking
O01662,C0424,P049,2024-07-09,2,4582,9164,-55906,Net Banking
O01663,C0100,P035,2024-02-09,1,7841,7841,-36181,Cash
O01664,C0309,P100,2024-05-02,3,2838,8514,-55683,Cash
O01665,C0084,P070,2024-04-18,1,5280,5280,-19838,UPI
O01666,C0388,P040,2024-04-13,2,37155,74310,63074,UPI
O01667,C0124,P035,2024-10-16,1,38363,38363,-5659,UPI
O01668,C0289,P062,2024-06-10,1,4148,4148,-18931,UPI
O01669,C0484,P040,2024-05-24,1,24373,24373,18755,Net Banking
O01670,C0257,P025,2024-07-19,3,50272,150816,13602,Cash
O01671,C0499,P017,2024-07-27,1,22713,22713,21464,UPI
O01672,C0258,P100,2024-10-27,2,2552,5104,-37694,Net Banking
O01673,C0245,P076,2024-03-23,1,20013,20013,-28187,Card
O01674,C0350,P060,2024-11-16,1,59012,59012,20612,UPI
O01675,C0488,P092,2024-04-20,2,58960,117920,28838,Card
O01676,C0394,P092,2024-09-21,2,33874,67748,-21334,Cash
O01677,C0230,P017,2024-07-03,3,20060,60180,56433,Net Banking
O01678,C0021,P092,2024-04-16,4,16670,66680,-111484,UPI
O01679,C0491,P020,2024-09-11,5,42142,210710,187855,UPI
O01680,C0413,P002,2024-06-07,2,51221,102442,62774,UPI
O01681,C0256,P013,2024-03-27,4,21559,86236,22496,Cash
O01682,C0083,P009,2024-07-05,3,38782,116346,78519,Cash
O01683,C0046,P010,2024-08-23,2,47573,95146,31566,Cash
O01684,C0243,P033,2024-03-12,4,43617,174468,-11540,UPI
O01685,C0498,P073,2024-07-05,4,3594,14376,-18720,Cash
O01686,C0206,P053,2024-03-07,5,45602,228010,89385,Net Banking
O01687,C0188,P066,2024-07-10,5,21555,107775,-28700,UPI
O01688,C0350,P053,2024-05-14,5,30497,152485,13860,UPI
O01689,C0318,P083,2024-05-05,1,49564,49564,26379,UPI
O01690,C0080,P014,2024-03-22,3,25629,76887,-72807,Net Banking
O01691,C0438,P010,2024-08-24,2,26442,52884,-10696,UPI
O01692,C0179,P060,2024-09-30,4,43105,172420,18820,Net Banking
O01693,C0056,P011,2024-02-25,2,48957,97914,64402,Net Banking
O01694,C0394,P056,2024-06-17,2,27314,54628,-34552,UPI
O01695,C0163,P044,2024-04-18,5,32869,164345,-14005,Net Banking
O01696,C0059,P036,2024-10-06,4,3508,14032,-52836,Card
O01697,C0486,P061,2024-04-19,2,42957,85914,78978,Cash
O01698,C0291,P005,2024-07-13,5,51738,258690,46895,UPI
O01699,C0480,P047,2024-04-19,4,32025,128100,95632,UPI
O01700,C0109,P003,2024-05-09,4,18684,74736,-104052,Card
O01701,C0043,P019,2024-07-26,1,18950,18950,-26951,UPI
O01702,C0153,P092,2024-08-02,4,58100,232400,54236,Card
O01703,C0343,P034,2024-01-28,2,55430,110860,48148,UPI
O01704,C0459,P055,2024-06-01,3,50360,151080,39717,Card
O01705,C0102,P045,2024-08-31,4,32563,130252,85120,Card
O01706,C0495,P090,2024-12-20,4,24245,96980,-60716,Net Banking
O01707,C0422,P002,2024-11-01,5,52319,261595,162425,Card
O01708,C0040,P093,2024-03-15,5,41403,207015,124325,Cash
O01709,C0341,P094,2024-03-18,3,1929,5787,-74799,Net Banking
O01710,C0479,P019,2024-06-11,4,57642,230568,46964,UPI
O01711,C0406,P087,2024-09-23,4,18223,72892,-90304,UPI
O01712,C0231,P017,2024-10-23,4,42872,171488,166492,UPI
O01713,C0019,P028,2024-12-22,2,28536,57072,27126,Card
O01714,C0308,P049,2024-04-17,2,23812,47624,-17446,Card
O01715,C0498,P087,2024-07-08,5,1941,9705,-194290,Cash
O01716,C0009,P039,2024-03-04,3,33904,101712,-38154,Net Banking
O01717,C0333,P059,2024-06-29,4,27895,111580,108792,Cash
O01718,C0425,P070,2024-06-20,4,35286,141144,40672,UPI
O01719,C0475,P023,2024-07-10,4,29074,116296,-65552,Card
O01720,C0284,P077,2024-08-11,2,36570,73140,71686,Net Banking
O01721,C0146,P085,2024-05-25,4,42556,170224,-21836,UPI
O01722,C0045,P014,2024-01-09,1,43573,43573,-6325,Net Banking
O01723,C0054,P064,2024-02-21,5,36699,183495,158380,Net Banking
O01724,C0258,P075,2024-05-28,1,44759,44759,9601,Net Banking
O01725,C0109,P029,2024-07-14,4,37148,148592,111580,UPI
O01726,C0101,P061,2024-08-25,1,23977,23977,20509,Net Banking
O01727,C0465,P083,2024-07-10,4,1498,5992,-86748,Card
O01728,C0260,P037,2024-12-03,3,58645,175935,158340,Cash
O01729,C0158,P054,2024-07-31,2,1272,2544,-72368,UPI
O01730,C0008,P004,2024-07-10,2,52806,105612,81610,Cash
O01731,C0172,P022,2024-05-03,5,29181,145905,91070,Net Banking
O01732,C0099,P079,2024-01-27,4,55299,221196,42644,Net Banking
O01733,C0066,P082,2024-03-29,4,48717,194868,127988,Net Banking
O01734,C0463,P041,2024-08-11,5,11383,56915,17650,Card
O01735,C0051,P091,2024-03-01,2,34046,68092,8578,Net Banking
O01736,C0432,P098,2024-10-10,3,55875,167625,109254,Card
O01737,C0486,P042,2024-02-17,2,7111,14222,-58558,UPI
O01738,C0224,P002,2024-01-15,5,11030,55150,-44020,UPI
O01739,C0293,P049,2024-03-07,1,49649,49649,17114,Net Banking
O01740,C0325,P081,2024-05-02,3,13226,39678,-36390,Card
O01741,C0153,P025,2024-05-05,5,56080,280400,51710,Net Banking
O01742,C0395,P034,2024-02-12,1,19020,19020,-12336,Card
O01743,C0322,P003,2024-02-22,5,57815,289075,65590,UPI
O01744,C0236,P077,2024-03-13,1,8017,8017,7290,Cash
O01745,C0135,P024,2024-09-10,1,6071,6071,-40537,Cash
O01746,C0468,P027,2024-09-08,4,7597,30388,-67960,UPI
O01747,C0212,P010,2024-02-09,4,42004,168016,40856,Card
O01748,C0352,P054,2024-06-09,4,59308,237232,87408,Net Banking
O01749,C0414,P021,2024-01-06,2,20579,41158,-20842,Card
O01750,C0338,P073,2024-01-17,5,57020,285100,243730,UPI
O01751,C0500,P044,2024-11-10,3,32713,98139,-8871,UPI
O01752,C0082,P067,2024-04-08,3,8968,26904,-1221,UPI
O01753,C0275,P003,2024-03-19,5,34537,172685,-50800,Card
O01754,C0444,P047,2024-04-21,1,59888,59888,51771,UPI
O01755,C0168,P018,2024-12-20,2,6468,12936,-73742,Card
O01756,C0138,P036,2024-02-17,4,14057,56228,-10640,Cash
O01757,C0363,P071,2024-09-10,3,31608,94824,-40905,Net Banking
O01758,C0263,P052,2024-03-29,2,17390,34780,16486,Card
O01759,C0352,P092,2024-02-22,3,26744,80232,-53391,Cash
O01760,C0085,P027,2024-08-16,4,29407,117628,19280,Net Banking
O01761,C0306,P096,2024-06-12,3,54470,163410,119196,UPI
O01762,C0311,P050,2024-10-17,4,14088,56352,-79436,Cash
O01763,C0192,P081,2024-03-26,1,30452,30452,5096,UPI
O01764,C0491,P066,2024-07-28,3,39461,118383,36498,Cash
O01765,C0310,P083,2024-07-22,5,24085,120425,4500,UPI
O01766,C0059,P024,2024-04-05,3,29140,87420,-52404,Cash
O01767,C0126,P010,2024-07-09,2,44054,88108,24528,Cash
O01768,C0075,P100,2024-01-05,3,9015,27045,-37152,Cash
O01769,C0353,P002,2024-08-26,3,15009,45027,-14475,Cash
O01770,C0461,P030,2024-07-16,5,5340,26700,-25995,Cash
O01771,C0309,P028,2024-02-22,5,15251,76255,1390,Cash
O01772,C0367,P078,2024-11-26,1,38614,38614,18561,Net Banking
O01773,C0350,P097,2024-06-12,4,21826,87304,48572,Card
O01774,C0101,P007,2024-01-24,4,33679,134716,46752,Cash
O01775,C0216,P016,2024-03-28,1,30673,30673,-7999,Cash
O01776,C0303,P050,2024-01-11,2,38775,77550,9656,Cash
O01777,C0010,P083,2024-08-24,5,1304,6520,-109405,Cash
O01778,C0068,P052,2024-09-30,1,59709,59709,50562,UPI
O01779,C0173,P083,2024-08-28,1,5551,5551,-17634,UPI
O01780,C0425,P054,2024-06-11,3,19001,57003,-55365,Cash
O01781,C0205,P011,2024-06-09,5,51765,258825,175045,Net Banking
O01782,C0314,P007,2024-12-22,4,20558,82232,-5732,Net Banking
O01783,C0253,P083,2024-07-10,1,56251,56251,33066,UPI
O01784,C0015,P029,2024-01-06,1,55097,55097,45844,Card
O01785,C0054,P042,2024-03-28,4,15833,63332,-82228,UPI
O01786,C0098,P093,2024-10-02,3,54487,163461,113847,UPI
O01787,C0479,P089,2024-01-23,1,18018,18018,13109,UPI
O01788,C0025,P039,2024-06-17,1,18283,18283,-28339,Net Banking
O01789,C0139,P090,2024-10-25,2,10028,20056,-58792,Net Banking
O01790,C0062,P017,2024-03-16,3,57485,172455,168708,Net Banking
O01791,C0327,P058,2024-09-27,1,35194,35194,8746,Card
O01792,C0296,P062,2024-06-13,4,19385,77540,-14776,Net Banking
O01793,C0116,P012,2024-05-31,3,51213,153639,100869,UPI
O01794,C0181,P072,2024-11-27,2,44219,88438,70008,Card
O01795,C0356,P010,2024-01-31,1,33414,33414,1624,Card
O01796,C0007,P086,2024-07-16,2,31680,63360,58138,Card
O01797,C0250,P014,2024-10-29,3,14674,44022,-105672,Cash
O01798,C0390,P040,2024-03-19,4,43945,175780,153308,UPI
O01799,C0469,P017,2024-07-16,2,24831,49662,47164,Net Banking
O01800,C0445,P080,2024-07-23,5,14305,71525,-69950,Card
O01801,C0036,P036,2024-12-17,4,11760,47040,-19828,Cash
O01802,C0488,P074,2024-08-24,1,10652,10652,-25057,UPI
O01803,C0382,P015,2024-08-23,2,2087,4174,-40030,Card
O01804,C0137,P004,2024-09-28,4,44377,177508,129504,Net Banking
O01805,C0181,P034,2024-02-13,1,37064,37064,5708,Cash
O01806,C0221,P028,2024-09-14,2,27013,54026,24080,Net Banking
O01807,C0261,P043,2024-05-19,1,29923,29923,16175,Cash
O01808,C0051,P007,2024-08-04,4,48972,195888,107924,Card
O01809,C0151,P025,2024-10-31,4,12576,50304,-132648,Cash
O01810,C0272,P078,2024-08-09,4,34988,139952,59740,UPI
O01811,C0349,P007,2024-04-22,2,8279,16558,-27424,UPI
O01812,C0028,P005,2024-05-02,5,18444,92220,-119575,UPI
O01813,C0273,P013,2024-11-13,3,15841,47523,-282,Net Banking
O01814,C0201,P051,2024-12-20,1,15410,15410,11264,Cash
O01815,C0254,P027,2024-04-14,2,52493,104986,55812,Cash
O01816,C0327,P037,2024-01-02,5,19872,99360,70035,UPI
O01817,C0095,P065,2024-06-05,5,32244,161220,148325,Card
O01818,C0088,P041,2024-04-05,1,11921,11921,4068,Cash
O01819,C0461,P059,2024-12-07,2,1834,3668,2274,Net Banking
O01820,C0220,P043,2024-05-15,1,12633,12633,-1115,UPI
O01821,C0088,P087,2024-06-29,1,39928,39928,-871,Net Banking
O01822,C0299,P001,2024-05-06,4,58227,232908,227216,Net Banking
O01823,C0057,P006,2024-12-14,1,38176,38176,9647,Cash
O01824,C0428,P030,2024-03-26,5,33974,169870,117175,Card
O01825,C0397,P013,2024-06-20,1,20962,20962,5027,Net Banking
O01826,C0252,P095,2024-05-11,3,36763,110289,62718,Net Banking
O01827,C0130,P047,2024-06-29,4,1888,7552,-24916,Cash
O01828,C0364,P043,2024-12-05,5,51759,258795,190055,Net Banking
O01829,C0058,P035,2024-11-23,5,48724,243620,23510,UPI
O01830,C0076,P053,2024-03-13,2,44212,88424,32974,Cash
O01831,C0255,P004,2024-12-22,2,38852,77704,53702,Net Banking
O01832,C0185,P027,2024-07-12,1,13703,13703,-10884,UPI
O01833,C0495,P036,2024-08-18,5,59931,299655,216070,Card
O01834,C0136,P087,2024-06-18,3,59195,177585,55188,Net Banking
O01835,C0302,P054,2024-04-07,3,21271,63813,-48555,UPI
O01836,C0297,P067,2024-11-09,3,55668,167004,138879,UPI
O01837,C0222,P059,2024-06-26,5,52938,264690,261205,Cash
O01838,C0057,P002,2024-03-16,4,45926,183704,104368,Net Banking
O01839,C0349,P020,2024-11-15,5,19991,99955,77100,Card
O01840,C0156,P063,2024-05-30,3,5234,15702,-92193,UPI
O01841,C0233,P006,2024-10-30,2,19547,39094,-17964,UPI
O01842,C0028,P063,2024-08-08,3,1333,3999,-103896,Cash
O01843,C0339,P001,2024-03-11,1,17477,17477,16054,Cash
O01844,C0450,P037,2024-10-14,5,44602,223010,193685,Card
O01845,C0489,P012,2024-04-10,3,10348,31044,-21726,Net Banking
O01846,C0300,P011,2024-01-17,3,15343,46029,-4239,Net Banking
O01847,C0478,P046,2024-12-13,2,54196,108392,39190,Net Banking
O01848,C0217,P052,2024-05-13,1,59525,59525,50378,Cash
O01849,C0306,P040,2024-08-11,2,37956,75912,64676,Cash
O01850,C0412,P075,2024-04-12,2,45782,91564,21248,Cash
O01851,C0070,P054,2024-06-03,5,14075,70375,-116905,Cash
O01852,C0044,P039,2024-08-24,5,42177,210885,-22225,Card
O01853,C0193,P056,2024-09-26,1,10083,10083,-34507,Net Banking
O01854,C0356,P041,2024-12-30,5,45902,229510,190245,Cash
O01855,C0240,P046,2024-08-03,4,31575,126300,-12104,Net Banking
O01856,C0237,P004,2024-08-03,5,2731,13655,-46350,UPI
O01857,C0387,P018,2024-05-04,5,20817,104085,-112610,Cash
O01858,C0066,P080,2024-10-16,5,59976,299880,158405,Cash
O01859,C0028,P097,2024-07-25,4,9253,37012,-1720,UPI
O01860,C0237,P098,2024-01-28,5,31161,155805,58520,UPI
O01861,C0029,P035,2024-10-31,1,22855,22855,-21167,UPI
O01862,C0421,P038,2024-12-19,5,32553,162765,13875,Cash
O01863,C0443,P008,2024-10-26,1,49527,49527,22758,UPI
O01864,C0360,P027,2024-10-14,5,10447,52235,-70700,Net Banking
O01865,C0070,P029,2024-11-17,2,20719,41438,22932,Cash
O01866,C0369,P001,2024-12-18,4,41872,167488,161796,Card
O01867,C0059,P009,2024-11-05,1,11028,11028,-1581,UPI
O01868,C0267,P013,2024-02-23,2,14388,28776,-3094,Net Banking
O01869,C0013,P065,2024-01-29,4,26605,106420,96104,UPI
O01870,C0154,P052,2024-04-30,4,13061,52244,15656,Cash
O01871,C0421,P079,2024-12-02,4,57315,229260,50708,UPI
O01872,C0222,P019,2024-03-13,1,13111,13111,-32790,Card
