order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit
O01395,C0258,P076,2024-01-11,1,16244,16244,UPI,Product_76,Fashion,48200,41,Male,Chennai,Premium,2024-08-29,-31956
O01396,C0159,P031,2024-05-04,4,50626,202504,UPI,Product_31,Sports,49503,39,Female,Hyderabad,Budget,2024-05-21,4492
O01397,C0031,P018,2024-05-31,3,33684,101052,Card,Product_18,Home,43339,59,Female,Delhi,Regular,2024-08-10,-28965
O01398,C0078,P049,2024-01-20,2,43076,86152,Card,Product_49,Electronics,32535,34,Female,Bangalore,Premium,2024-02-17,21082
O01399,C0473,P093,2024-06-17,5,30080,150400,Card,Product_93,Electronics,16538,65,Male,Chennai,Premium,2024-09-22,67710
O01400,C0143,P041,2024-07-31,1,35135,35135,Cash,Product_41,Electronics,7853,62,Female,Bangalore,Premium,2024-11-06,27282
O01401,C0385,P004,2024-06-18,2,56504,113008,Cash,Product_4,Sports,12001,58,Female,Bangalore,Regular,2024-01-09,89006
O01402,C0125,P027,2024-12-06,5,4543,22715,Card,Product_27,Sports,24587,27,Male,Delhi,Regular,2024-07-27,-100220
O01403,C0411,P088,2024-07-14,2,40850,81700,Cash,Product_88,Fashion,16272,35,Male,Delhi,Premium,2024-04-05,49156
O01404,C0094,P057,2024-09-08,1,5234,5234,UPI,Product_57,Electronics,47900,59,Female,Chennai,Budget,2024-06-18,-42666
O01405,C0489,P025,2024-03-13,1,42573,42573,Card,Product_25,Electronics,45738,24,Female,Bangalore,Budget,2024-08-29,-3165
O01406,C0065,P012,2024-10-08,2,39838,79676,Card,Product_12,Beauty,17590,33,Female,Delhi,Budget,2024-05-06,44496
O01407,C0121,P065,2024-08-27,1,28934,28934,Cash,Product_65,Home,2579,51,Female,Chennai,Premium,2024-05-20,26355
O01408,C0085,P093,2024-08-05,2,17051,34102,Card,Product_93,Electronics,16538,41,Male,Bangalore,Premium,2024-12-15,1026
O01409,C0311,P032,2024-10-22,3,19700,59100,Net Banking,Product_32,Beauty,24985,46,Female,Pune,Budget,2024-08-14,-15855
O01410,C0496,P082,2024-09-03,2,18816,37632,UPI,Product_82,Beauty,16720,18,Female,Hyderabad,Budget,2024-02-24,4192
O01411,C0487,P047,2024-03-26,4,25754,103016,Net Banking,Product_47,Fashion,8117,65,Male,Mumbai,Premium,2024-12-08,70548
O01412,C0226,P055,2024-08-09,5,40937,204685,Card,Product_55,Beauty,37121,39,Female,Chennai,Premium,2024-06-17,19080
O01413,C0420,P062,2024-07-14,1,50933,50933,Net Banking,Product_62,Electronics,23079,19,Female,Hyderabad,Budget,2024-07-07,27854
O01414,C0438,P011,2024-10-02,3,40005,120015,Card,Product_11,Electronics,16756,43,Female,Pune,Premium,2024-12-18,69747
O01415,C0284,P094,2024-07-13,2,17861,35722,Net Banking,Product_94,Beauty,26862,49,Female,Delhi,Premium,2024-06-13,-18002
O01416,C0157,P059,2024-10-14,3,25585,76755,Net Banking,Product_59,Fashion,697,42,Female,Delhi,Regular,2024-06-15,74664
O01417,C0037,P043,2024-08-28,2,47849,95698,Card,Product_43,Sports,13748,21,Male,Hyderabad,Premium,2024-02-13,68202
O01418,C0080,P025,2024-09-13,1,1841,1841,Cash,Product_25,Electronics,45738,39,Male,Chennai,Regular,2024-03-23,-43897
O01419,C0252,P052,2024-07-10,4,26863,107452,Net Banking,Product_52,Sports,9147,50,Female,Mumbai,Regular,2024-09-03,70864
O01420,C0251,P040,2024-07-28,5,5668,28340,UPI,Product_40,Sports,5618,30,Male,Hyderabad,Regular,2024-09-28,250
O01421,C0472,P016,2024-03-24,4,38067,152268,Card,Product_16,Sports,38672,31,Female,Hyderabad,Budget,2024-08-29,-2420
O01422,C0391,P056,2024-06-27,3,51545,154635,Net Banking,Product_56,Home,44590,20,Female,Mumbai,Premium,2024-04-12,20865
O01423,C0326,P089,2024-01-30,3,46642,139926,Net Banking,Product_89,Electronics,4909,33,Female,Hyderabad,Regular,2024-09-25,125199
O01424,C0475,P055,2024-09-01,2,16882,33764,UPI,Product_55,Beauty,37121,42,Female,Mumbai,Regular,2024-09-29,-40478
O01425,C0472,P047,2024-12-06,1,46709,46709,Card,Product_47,Fashion,8117,31,Female,Hyderabad,Budget,2024-08-29,38592
O01426,C0134,P078,2024-03-16,4,45634,182536,Cash,Product_78,Beauty,20053,60,Male,Delhi,Budget,2024-08-07,102324
O01427,C0127,P078,2024-03-23,5,44424,222120,UPI,Product_78,Beauty,20053,44,Female,Hyderabad,Budget,2024-01-11,121855
O01428,C0060,P099,2024-12-30,1,43231,43231,Net Banking,Product_99,Sports,48440,60,Female,Mumbai,Premium,2024-05-31,-5209
O01429,C0204,P091,2024-09-22,5,6265,31325,Card,Product_91,Sports,29757,43,Male,Chennai,Budget,2024-08-24,-117460
O01430,C0449,P055,2024-08-06,2,55378,110756,Cash,Product_55,Beauty,37121,43,Female,Mumbai,Premium,2024-10-25,36514
O01431,C0355,P039,2024-12-03,5,35943,179715,Net Banking,Product_39,Home,46622,50,Female,Delhi,Regular,2024-06-07,-53395
O01432,C0301,P040,2024-02-15,4,50313,201252,UPI,Product_40,Sports,5618,32,Female,Hyderabad,Budget,2024-11-10,178780
O01433,C0326,P074,2024-03-14,3,54361,163083,Cash,Product_74,Beauty,35709,33,Female,Hyderabad,Regular,2024-09-25,55956
O01434,C0384,P027,2024-06-06,4,46810,187240,UPI,Product_27,Sports,24587,51,Male,Pune,Regular,2024-01-23,88892
O01435,C0087,P063,2024-02-05,1,7348,7348,Net Banking,Product_63,Electronics,35965,57,Male,Mumbai,Premium,2024-03-31,-28617
O01436,C0269,P054,2024-08-08,3,49040,147120,Card,Product_54,Electronics,37456,21,Female,Bangalore,Premium,2024-03-03,34752
O01437,C0091,P048,2024-03-09,2,47140,94280,Card,Product_48,Sports,47483,30,Female,Bangalore,Regular,2024-04-26,-686
O01438,C0250,P024,2024-08-18,5,8224,41120,Card,Product_24,Home,46608,36,Female,Chennai,Regular,2024-03-30,-191920
O01439,C0096,P026,2024-04-03,1,50146,50146,Card,Product_26,Home,42358,34,Male,Delhi,Budget,2024-08-10,7788
O01440,C0133,P053,2024-11-15,4,42080,168320,UPI,Product_53,Beauty,27725,26,Male,Pune,Budget,2024-10-15,57420
O01441,C0445,P082,2024-05-30,2,6230,12460,UPI,Product_82,Beauty,16720,36,Female,Hyderabad,Regular,2024-05-07,-20980
O01442,C0194,P016,2024-06-24,3,5211,15633,UPI,Product_16,Sports,38672,49,Female,Delhi,Budget,2024-01-21,-100383
O01443,C0300,P031,2024-12-10,4,32797,131188,UPI,Product_31,Sports,49503,53,Female,Delhi,Regular,2024-10-20,-66824
O01444,C0005,P008,2024-01-04,3,50269,150807,UPI,Product_8,Electronics,26769,56,Male,Hyderabad,Premium,2024-11-28,70500
O01445,C0050,P028,2024-01-04,5,52890,264450,Net Banking,Product_28,Fashion,14973,40,Female,Pune,Regular,2024-01-28,189585
O01446,C0309,P067,2024-08-30,3,32845,98535,Cash,Product_67,Beauty,9375,56,Male,Delhi,Premium,2024-03-21,70410
O01447,C0310,P055,2024-12-15,3,25299,75897,Cash,Product_55,Beauty,37121,57,Male,Chennai,Premium,2024-05-19,-35466
O01448,C0162,P031,2024-07-23,3,44586,133758,Net Banking,Product_31,Sports,49503,62,Female,Chennai,Budget,2024-09-08,-14751
O01449,C0313,P008,2024-06-18,3,58218,174654,UPI,Product_8,Electronics,26769,40,Female,Delhi,Regular,2024-12-13,94347
O01450,C0002,P059,2024-03-12,4,48528,194112,UPI,Product_59,Fashion,697,33,Male,Mumbai,Budget,2024-02-22,191324
O01451,C0309,P016,2024-12-24,5,19315,96575,Card,Product_16,Sports,38672,56,Male,Delhi,Premium,2024-03-21,-96785
O01452,C0189,P058,2024-12-03,5,45969,229845,Net Banking,Product_58,Home,26448,60,Male,Pune,Premium,2024-10-05,97605
O01453,C0264,P053,2024-11-22,2,1205,2410,Cash,Product_53,Beauty,27725,60,Female,Hyderabad,Budget,2024-03-20,-53040
O01454,C0009,P082,2024-01-24,3,58241,174723,Cash,Product_82,Beauty,16720,24,Male,Pune,Premium,2024-07-02,124563
O01455,C0348,P057,2024-09-05,2,40764,81528,Net Banking,Product_57,Electronics,47900,53,Female,Bangalore,Regular,2024-12-02,-14272
O01456,C0379,P079,2024-08-07,1,23828,23828,Net Banking,Product_79,Sports,44638,58,Female,Delhi,Premium,2024-09-12,-20810
O01457,C0338,P090,2024-07-16,1,49121,49121,Cash,Product_90,Electronics,39424,20,Male,Bangalore,Regular,2024-02-09,9697
O01458,C0311,P025,2024-09-23,2,58007,116014,UPI,Product_25,Electronics,45738,46,Female,Pune,Budget,2024-08-14,24538
O01459,C0066,P064,2024-12-10,1,20749,20749,Net Banking,Product_64,Beauty,5023,55,Male,Hyderabad,Premium,2024-08-02,15726
O01460,C0087,P058,2024-12-05,1,32599,32599,Card,Product_58,Home,26448,57,Male,Mumbai,Premium,2024-03-31,6151
O01461,C0125,P028,2024-12-03,2,50365,100730,UPI,Product_28,Fashion,14973,27,Male,Delhi,Regular,2024-07-27,70784
O01462,C0055,P056,2024-06-16,1,11501,11501,Net Banking,Product_56,Home,44590,24,Male,Chennai,Budget,2024-01-08,-33089
O01463,C0393,P036,2024-05-11,2,48131,96262,Net Banking,Product_36,Sports,16717,52,Female,Bangalore,Premium,2024-11-27,62828
O01464,C0488,P086,2024-03-10,1,44612,44612,Net Banking,Product_86,Beauty,2611,51,Male,Chennai,Premium,2024-01-27,42001
O01465,C0047,P089,2024-04-24,3,58143,174429,UPI,Product_89,Electronics,4909,60,Female,Mumbai,Budget,2024-03-08,159702
O01466,C0330,P044,2024-07-14,4,48018,192072,Net Banking,Product_44,Fashion,35670,40,Female,Chennai,Budget,2024-03-16,49392
O01467,C0414,P030,2024-02-29,2,17979,35958,Cash,Product_30,Beauty,10539,62,Female,Mumbai,Premium,2024-03-10,14880
O01468,C0045,P015,2024-10-30,1,23297,23297,Card,Product_15,Home,22102,22,Male,Mumbai,Premium,2024-01-17,1195
O01469,C0382,P015,2024-03-06,5,25100,125500,Cash,Product_15,Home,22102,57,Female,Mumbai,Budget,2024-08-01,14990
O01470,C0489,P049,2024-01-01,5,49294,246470,Cash,Product_49,Electronics,32535,24,Female,Bangalore,Budget,2024-08-29,83795
O01471,C0032,P076,2024-07-17,5,13442,67210,Net Banking,Product_76,Fashion,48200,28,Female,Delhi,Budget,2024-05-14,-173790
O01472,C0164,P099,2024-12-13,3,53266,159798,Card,Product_99,Sports,48440,43,Male,Bangalore,Budget,2024-10-24,14478
O01473,C0267,P085,2024-04-23,5,39717,198585,UPI,Product_85,Electronics,48015,46,Female,Mumbai,Regular,2024-02-20,-41490
O01474,C0203,P002,2024-08-23,5,56860,284300,Cash,Product_2,Sports,19834,23,Female,Bangalore,Regular,2024-02-29,185130
O01475,C0075,P038,2024-12-14,2,33757,67514,Net Banking,Product_38,Sports,29778,60,Male,Mumbai,Regular,2024-02-29,7958
O01476,C0076,P077,2024-12-06,3,10559,31677,UPI,Product_77,Electronics,727,24,Male,Bangalore,Regular,2024-11-05,29496
O01477,C0307,P041,2024-12-18,3,33923,101769,UPI,Product_41,Electronics,7853,42,Female,Pune,Regular,2024-03-21,78210
O01478,C0141,P091,2024-11-19,5,32344,161720,Card,Product_91,Sports,29757,19,Male,Mumbai,Premium,2024-08-30,12935
O01479,C0254,P038,2024-06-19,4,4854,19416,Card,Product_38,Sports,29778,27,Male,Chennai,Budget,2024-12-11,-99696
O01480,C0424,P092,2024-04-25,2,56579,113158,UPI,Product_92,Electronics,44541,26,Female,Chennai,Premium,2024-08-18,24076
O01481,C0473,P100,2024-09-06,2,57149,114298,Net Banking,Product_100,Sports,21399,65,Male,Chennai,Premium,2024-09-22,71500
O01482,C0154,P085,2024-10-07,2,2413,4826,Net Banking,Product_85,Electronics,48015,47,Female,Chennai,Budget,2024-05-17,-91204
O01483,C0173,P055,2024-07-19,4,23826,95304,Net Banking,Product_55,Beauty,37121,53,Female,Chennai,Premium,2024-11-22,-53180
O01484,C0037,P068,2024-12-22,3,19505,58515,Card,Product_68,Beauty,25040,21,Male,Hyderabad,Premium,2024-02-13,-16605
O01485,C0359,P071,2024-03-08,4,7377,29508,Cash,Product_71,Sports,45243,26,Female,Mumbai,Premium,2024-04-02,-151464
O01486,C0386,P075,2024-12-29,1,56693,56693,Cash,Product_75,Fashion,35158,40,Male,Bangalore,Premium,2024-12-02,21535
O01487,C0235,P084,2024-03-11,2,38824,77648,Net Banking,Product_84,Fashion,18564,57,Female,Hyderabad,Budget,2024-05-03,40520
O01488,C0357,P062,2024-03-15,3,59800,179400,Card,Product_62,Electronics,23079,32,Male,Mumbai,Premium,2024-05-31,110163
O01489,C0112,P096,2024-11-29,2,49189,98378,UPI,Product_96,Electronics,14738,20,Male,Pune,Budget,2024-02-07,68902
O01490,C0186,P093,2024-12-13,5,7681,38405,Card,Product_93,Electronics,16538,56,Female,Bangalore,Premium,2024-04-28,-44285
O01491,C0193,P055,2024-02-19,2,4691,9382,Cash,Product_55,Beauty,37121,37,Female,Bangalore,Budget,2024-10-03,-64860
O01492,C0499,P061,2024-03-01,2,4438,8876,Cash,Product_61,Beauty,3468,35,Male,Delhi,Regular,2024-03-24,1940
O01493,C0304,P056,2024-07-25,2,42089,84178,Card,Product_56,Home,44590,37,Female,Bangalore,Premium,2024-04-02,-5002
O01494,C0018,P016,2024-09-07,2,26994,53988,Cash,Product_16,Sports,38672,28,Female,Pune,Regular,2024-11-23,-23356
O01495,C0353,P077,2024-07-11,2,43781,87562,UPI,Product_77,Electronics,727,39,Male,Chennai,Budget,2024-12-16,86108
O01496,C0399,P060,2024-11-19,4,19036,76144,Net Banking,Product_60,Electronics,38400,29,Female,Bangalore,Premium,2024-02-10,-77456
O01497,C0189,P002,2024-02-12,1,8643,8643,UPI,Product_2,Sports,19834,60,Male,Pune,Premium,2024-10-05,-11191
O01498,C0251,P083,2024-01-12,5,15741,78705,Net Banking,Product_83,Fashion,23185,30,Male,Hyderabad,Regular,2024-09-28,-37220
O01499,C0141,P089,2024-10-30,1,53058,53058,Card,Product_89,Electronics,4909,19,Male,Mumbai,Premium,2024-08-30,48149
O01500,C0197,P062,2024-10-19,4,20553,82212,Card,Product_62,Electronics,23079,19,Female,Hyderabad,Premium,2024-03-30,-10104
O01501,C0051,P042,2024-10-02,1,47777,47777,Card,Product_42,Sports,36390,61,Male,Delhi,Regular,2024-06-22,11387
O01502,C0208,P090,2024-10-11,1,26807,26807,Net Banking,Product_90,Electronics,39424,46,Female,Delhi,Premium,2024-11-18,-12617
O01503,C0033,P067,2024-12-31,5,36322,181610,UPI,Product_67,Beauty,9375,50,Male,Hyderabad,Premium,2024-11-16,134735
O01504,C0386,P097,2024-03-01,2,44160,88320,Card,Product_97,Sports,9683,40,Male,Bangalore,Premium,2024-12-02,68954
O01505,C0442,P077,2024-10-11,2,1348,2696,Net Banking,Product_77,Electronics,727,26,Female,Hyderabad,Budget,2024-02-24,1242
O01506,C0410,P041,2024-03-06,1,3565,3565,Card,Product_41,Electronics,7853,51,Female,Pune,Regular,2024-11-28,-4288
O01507,C0335,P021,2024-05-11,1,37863,37863,UPI,Product_21,Home,31000,46,Male,Pune,Regular,2024-11-19,6863
O01508,C0044,P016,2024-07-05,5,20567,102835,Card,Product_16,Sports,38672,55,Male,Hyderabad,Premium,2024-01-04,-90525
O01509,C0217,P085,2024-06-02,1,17275,17275,UPI,Product_85,Electronics,48015,55,Female,Mumbai,Regular,2024-10-02,-30740
O01510,C0485,P067,2024-09-30,3,44198,132594,Net Banking,Product_67,Beauty,9375,31,Male,Hyderabad,Regular,2024-10-14,104469
O01511,C0072,P074,2024-06-09,4,46554,186216,Cash,Product_74,Beauty,35709,40,Male,Mumbai,Regular,2024-05-25,43380
O01512,C0311,P069,2024-12-18,5,14752,73760,UPI,Product_69,Beauty,29895,46,Female,Pune,Budget,2024-08-14,-75715
O01513,C0340,P006,2024-04-06,2,3407,6814,Card,Product_6,Sports,28529,42,Female,Hyderabad,Budget,2024-01-22,-50244
O01514,C0154,P028,2024-10-09,2,40462,80924,Card,Product_28,Fashion,14973,47,Female,Chennai,Budget,2024-05-17,50978
O01515,C0303,P046,2024-11-14,3,9420,28260,Net Banking,Product_46,Beauty,34601,35,Male,Mumbai,Regular,2024-12-25,-75543
O01516,C0039,P071,2024-07-14,3,18083,54249,Card,Product_71,Sports,45243,26,Female,Hyderabad,Premium,2024-05-15,-81480
O01517,C0205,P059,2024-12-12,1,17657,17657,Net Banking,Product_59,Fashion,697,44,Male,Mumbai,Budget,2024-07-04,16960
O01518,C0482,P089,2024-04-14,2,36121,72242,UPI,Product_89,Electronics,4909,61,Female,Pune,Regular,2024-03-15,62424
O01519,C0323,P094,2024-12-22,3,42492,127476,Card,Product_94,Beauty,26862,58,Female,Bangalore,Premium,2024-07-26,46890
O01520,C0366,P048,2024-11-27,5,44077,220385,Card,Product_48,Sports,47483,26,Female,Delhi,Budget,2024-09-03,-17030
O01521,C0215,P020,2024-08-10,3,52628,157884,Net Banking,Product_20,Electronics,4571,30,Male,Delhi,Regular,2024-07-31,144171
O01522,C0014,P078,2024-05-18,2,6080,12160,UPI,Product_78,Beauty,20053,23,Male,Delhi,Regular,2024-05-22,-27946
O01523,C0273,P015,2024-02-03,5,27658,138290,Cash,Product_15,Home,22102,55,Male,Mumbai,Regular,2024-03-16,27780
O01524,C0328,P012,2024-05-19,3,22857,68571,Card,Product_12,Beauty,17590,32,Female,Mumbai,Premium,2024-09-18,15801
O01525,C0445,P029,2024-02-20,3,1646,4938,Net Banking,Product_29,Beauty,9253,36,Female,Hyderabad,Regular,2024-05-07,-22821
O01526,C0497,P029,2024-03-04,4,7881,31524,Card,Product_29,Beauty,9253,39,Female,Pune,Budget,2024-10-05,-5488
O01527,C0270,P094,2024-09-07,3,39589,118767,UPI,Product_94,Beauty,26862,47,Male,Chennai,Premium,2024-11-24,38181
O01528,C0271,P045,2024-05-24,5,57714,288570,Cash,Product_45,Home,11283,58,Male,Delhi,Regular,2024-05-04,232155
O01529,C0312,P013,2024-06-11,1,12190,12190,Net Banking,Product_13,Beauty,15935,44,Female,Mumbai,Budget,2024-02-28,-3745
O01530,C0093,P045,2024-10-31,5,37154,185770,Net Banking,Product_45,Home,11283,39,Female,Delhi,Regular,2024-06-28,129355
O01531,C0245,P076,2024-01-05,2,17977,35954,Card,Product_76,Fashion,48200,56,Female,Bangalore,Premium,2024-11-06,-60446
O01532,C0337,P017,2024-10-17,2,25825,51650,Cash,Product_17,Home,1249,50,Male,Bangalore,Regular,2024-08-19,49152
O01533,C0028,P093,2024-05-07,3,47366,142098,Net Banking,Product_93,Electronics,16538,22,Female,Pune,Budget,2024-08-27,92484
O01534,C0362,P059,2024-06-30,2,29767,59534,Net Banking,Product_59,Fashion,697,46,Female,Chennai,Regular,2024-04-29,58140
O01535,C0258,P037,2024-09-23,3,29034,87102,Card,Product_37,Sports,5865,41,Male,Chennai,Premium,2024-08-29,69507
O01536,C0157,P082,2024-07-27,1,21031,21031,Cash,Product_82,Beauty,16720,42,Female,Delhi,Regular,2024-06-15,4311
O01537,C0433,P012,2024-05-02,1,6026,6026,UPI,Product_12,Beauty,17590,64,Female,Hyderabad,Premium,2024-01-15,-11564
O01538,C0085,P074,2024-05-26,1,6543,6543,Net Banking,Product_74,Beauty,35709,41,Male,Bangalore,Premium,2024-12-15,-29166
O01539,C0414,P002,2024-09-17,4,45370,181480,Card,Product_2,Sports,19834,62,Female,Mumbai,Premium,2024-03-10,102144
O01540,C0246,P064,2024-12-12,5,45900,229500,UPI,Product_64,Beauty,5023,40,Male,Chennai,Premium,2024-11-13,204385
O01541,C0208,P002,2024-01-04,5,13463,67315,Net Banking,Product_2,Sports,19834,46,Female,Delhi,Premium,2024-11-18,-31855
O01542,C0360,P069,2024-12-04,3,17005,51015,UPI,Product_69,Beauty,29895,62,Male,Chennai,Regular,2024-01-23,-38670
O01543,C0311,P058,2024-09-25,2,45205,90410,Card,Product_58,Home,26448,46,Female,Pune,Budget,2024-08-14,37514
O01544,C0090,P010,2024-03-09,3,56011,168033,Cash,Product_10,Home,31790,24,Female,Delhi,Regular,2024-04-23,72663
O01545,C0488,P007,2024-07-13,4,33473,133892,Card,Product_7,Electronics,21991,51,Male,Chennai,Premium,2024-01-27,45928
O01546,C0192,P015,2024-05-07,3,45503,136509,UPI,Product_15,Home,22102,36,Female,Delhi,Regular,2024-12-18,70203
O01547,C0149,P039,2024-05-15,4,20237,80948,Card,Product_39,Home,46622,52,Female,Chennai,Regular,2024-02-05,-105540
O01548,C0002,P095,2024-04-21,5,26796,133980,Cash,Product_95,Sports,15857,33,Male,Mumbai,Budget,2024-02-22,54695
O01549,C0476,P083,2024-01-19,5,55114,275570,Net Banking,Product_83,Fashion,23185,39,Female,Chennai,Budget,2024-12-14,159645
O01550,C0457,P080,2024-07-01,4,4768,19072,UPI,Product_80,Sports,28295,41,Female,Hyderabad,Regular,2024-03-14,-94108
O01551,C0316,P059,2024-06-30,3,20552,61656,UPI,Product_59,Fashion,697,18,Male,Bangalore,Premium,2024-03-11,59565
O01552,C0003,P045,2024-06-30,2,27349,54698,UPI,Product_45,Home,11283,61,Male,Hyderabad,Regular,2024-01-17,32132
O01553,C0052,P056,2024-02-13,4,13946,55784,Card,Product_56,Home,44590,24,Male,Mumbai,Premium,2024-10-01,-122576
O01554,C0211,P016,2024-03-20,4,1452,5808,Cash,Product_16,Sports,38672,32,Male,Pune,Premium,2024-11-27,-148880
O01555,C0116,P061,2024-06-02,4,25530,102120,Cash,Product_61,Beauty,3468,29,Female,Delhi,Budget,2024-05-07,88248
O01556,C0220,P024,2024-05-17,5,54185,270925,UPI,Product_24,Home,46608,33,Female,Mumbai,Regular,2024-01-23,37885
O01557,C0225,P085,2024-03-12,4,11605,46420,Cash,Product_85,Electronics,48015,44,Male,Delhi,Regular,2024-05-15,-145640
O01558,C0383,P056,2024-12-29,1,24542,24542,Card,Product_56,Home,44590,29,Male,Hyderabad,Regular,2024-02-04,-20048
O01559,C0057,P025,2024-03-09,3,3638,10914,Net Banking,Product_25,Electronics,45738,48,Male,Pune,Premium,2024-03-25,-126300
O01560,C0216,P096,2024-03-23,3,3071,9213,Card,Product_96,Electronics,14738,39,Female,Delhi,Regular,2024-06-01,-35001
O01561,C0486,P062,2024-08-03,3,8785,26355,Net Banking,Product_62,Electronics,23079,62,Female,Mumbai,Premium,2024-11-11,-42882
O01562,C0282,P064,2024-07-23,2,22291,44582,Net Banking,Product_64,Beauty,5023,37,Female,Chennai,Premium,2024-02-01,34536
O01563,C0068,P015,2024-01-11,1,52951,52951,Card,Product_15,Home,22102,63,Female,Mumbai,Regular,2024-07-21,30849
O01564,C0080,P045,2024-12-16,5,1894,9470,Card,Product_45,Home,11283,39,Male,Chennai,Regular,2024-03-23,-46945
O01565,C0027,P087,2024-11-01,3,29158,87474,UPI,Product_87,Electronics,40799,27,Male,Chennai,Regular,2024-11-01,-34923
O01566,C0223,P062,2024-09-05,3,19495,58485,UPI,Product_62,Electronics,23079,50,Female,Delhi,Regular,2024-02-21,-10752
O01567,C0390,P055,2024-03-19,2,41475,82950,Card,Product_55,Beauty,37121,48,Male,Mumbai,Premium,2024-08-22,8708
O01568,C0128,P036,2024-05-14,1,57634,57634,Card,Product_36,Sports,16717,54,Female,Pune,Premium,2024-06-29,40917
O01569,C0342,P055,2024-12-27,2,32057,64114,UPI,Product_55,Beauty,37121,50,Male,Delhi,Regular,2024-02-22,-10128
O01570,C0359,P094,2024-04-02,5,41049,205245,Card,Product_94,Beauty,26862,26,Female,Mumbai,Premium,2024-04-02,70935
O01571,C0438,P076,2024-03-02,2,16032,32064,Card,Product_76,Fashion,48200,43,Female,Pune,Premium,2024-12-18,-64336
O01572,C0206,P005,2024-03-15,3,13594,40782,Net Banking,Product_5,Beauty,42359,57,Female,Chennai,Regular,2024-01-27,-86295
O01573,C0010,P079,2024-01-27,2,6959,13918,Net Banking,Product_79,Sports,44638,40,Female,Delhi,Budget,2024-08-23,-75358
O01574,C0209,P068,2024-11-20,3,46885,140655,Card,Product_68,Beauty,25040,56,Male,Chennai,Premium,2024-06-08,65535
O01575,C0114,P044,2024-02-01,4,32404,129616,Net Banking,Product_44,Fashion,35670,63,Female,Pune,Regular,2024-05-04,-13064
O01576,C0330,P007,2024-05-17,3,8212,24636,Cash,Product_7,Electronics,21991,40,Female,Chennai,Budget,2024-03-16,-41337
